"Xarxa","Date","status","Long_","Lat","Year"
"orange","19/02/2019","0",2.77639,41.7918,"2019"
"yoigo","19/02/2019","0",1.56604,41.97572,"2019"
"yoigo","19/02/2019","0",1.56581,41.9754,"2019"
"movistar","19/02/2019","0",3.09649,42.33029,"2019"
"movistar","19/02/2019","0",3.09649,42.33029,"2019"
"movistar","19/02/2019","0",1.67156,41.19913,"2019"
"movistar","19/02/2019","0",1.67235,41.20002,"2019"
"movistar","19/02/2019","0",1.6717,41.19921,"2019"
"movistar","19/02/2019","0",1.67203,41.1997,"2019"
"orange","19/02/2019","0",2.77639,41.7918,"2019"
"movistar","19/02/2019","0",2.21257,42.31283,"2019"
"orange","19/02/2019","0",2.16901,41.41191,"2019"
"orange","19/02/2019","0",2.1713,41.41018,"2019"
"movistar","19/02/2019","0",2.34662,41.50701,"2019"
"movistar","19/02/2019","0",2.47611,41.57535,"2019"
"movistar","19/02/2019","0",2.47608,41.57559,"2019"
"movistar","19/02/2019","0",2.47632,41.57543,"2019"
"orange","19/02/2019","0",2.05802,41.369,"2019"
"yoigo","19/02/2019","0",2.13422,41.37977,"2019"
"movistar","19/02/2019","0",2.34709,41.50677,"2019"
"movistar","19/02/2019","0",2.47575,41.57574,"2019"
"movistar","19/02/2019","0",2.47298,41.57536,"2019"
"movistar","19/02/2019","0",2.47591,41.57577,"2019"
"orange","19/02/2019","0",2.77643,41.79176,"2019"
"movistar","19/02/2019","0",2.21604,41.45526,"2019"
"vodafone","19/02/2019","0",2.16656,41.38777,"2019"
"movistar","19/02/2019","0",2.05212,41.46836,"2019"
"orange","19/02/2019","0",2.17189,41.41034,"2019"
"vodafone","19/02/2019","0",2.1675,41.38851,"2019"
"vodafone","19/02/2019","0",2.16675,41.38782,"2019"
"movistar","19/02/2019","0",2.05221,41.46826,"2019"
"movistar","19/02/2019","0",2.34685,41.50715,"2019"
"vodafone","19/02/2019","0",2.26082,42.04811,"2019"
"orange","19/02/2019","0",2.17218,41.4098,"2019"
"orange","19/02/2019","0",2.17108,41.41036,"2019"
"orange","19/02/2019","0",2.17003,41.41083,"2019"
"orange","19/02/2019","0",2.16962,41.41168,"2019"
"orange","19/02/2019","0",2.16824,41.41221,"2019"
"orange","19/02/2019","0",2.16795,41.41271,"2019"
"yoigo","19/02/2019","0",1.5661,41.97569,"2019"
"vodafone","19/02/2019","0",2.25998,42.04763,"2019"
"vodafone","19/02/2019","0",2.80824,41.84095,"2019"
"orange","19/02/2019","0",2.16701,41.40419,"2019"
"orange","19/02/2019","0",2.17392,41.38771,"2019"
"orange","19/02/2019","0",2.1745,41.38574,"2019"
"vodafone","19/02/2019","0",2.26018,42.04775,"2019"
"yoigo","19/02/2019","0",1.56592,41.97548,"2019"
"vodafone","19/02/2019","0",2.16666,41.38774,"2019"
"vodafone","19/02/2019","0",2.16686,41.38768,"2019"
"movistar","19/02/2019","0",2.0526,41.46841,"2019"
"orange","19/02/2019","0",2.17633,41.38738,"2019"
"movistar","19/02/2019","0",2.22472,41.55874,"2019"
"movistar","19/02/2019","0",2.05147,41.46818,"2019"
"vodafone","19/02/2019","0",2.16641,41.38794,"2019"
"vodafone","19/02/2019","0",2.16668,41.38795,"2019"
"movistar","19/02/2019","0",2.4762,41.57552,"2019"
"movistar","19/02/2019","0",3.18429,42.26055,"2019"
"orange","19/02/2019","0",2.17632,41.38662,"2019"
"orange","19/02/2019","0",2.17641,41.38695,"2019"
"orange","19/02/2019","0",2.17616,41.38695,"2019"
"orange","19/02/2019","0",2.17625,41.38654,"2019"
"orange","19/02/2019","0",2.28288,41.99953,"2019"
"orange","19/02/2019","0",2.18466,41.54654,"2019"
"movistar","19/02/2019","0",2.15165,41.51636,"2019"
"movistar","19/02/2019","0",2.13808,41.4089,"2019"
"vodafone","19/02/2019","0",2.16657,41.38762,"2019"
"vodafone","19/02/2019","0",2.16724,41.38812,"2019"
"orange","19/02/2019","0",2.17629,41.38637,"2019"
"orange","19/02/2019","0",2.17668,41.38697,"2019"
"movistar","19/02/2019","0",2.13853,41.40901,"2019"
"movistar","19/02/2019","0",2.21681,41.4548,"2019"
"movistar","19/02/2019","0",0.73113,41.03958,"2019"
"movistar","19/02/2019","0",1.88005,41.9625,"2019"
"vodafone","19/02/2019","0",2.16679,41.3878,"2019"
"vodafone","19/02/2019","0",2.49683,41.68869,"2019"
"vodafone","19/02/2019","0",2.16651,41.38785,"2019"
"vodafone","19/02/2019","0",2.16721,41.38795,"2019"
"vodafone","19/02/2019","0",2.16635,41.388,"2019"
"orange","19/02/2019","0",2.18457,41.54652,"2019"
"orange","19/02/2019","0",2.17644,41.38708,"2019"
"vodafone","19/02/2019","0",2.16688,41.38791,"2019"
"orange","19/02/2019","0",2.18426,41.54652,"2019"
"orange","19/02/2019","0",2.18452,41.54651,"2019"
"orange","19/02/2019","0",2.17603,41.38654,"2019"
"orange","19/02/2019","0",2.18425,41.54682,"2019"
"orange","19/02/2019","0",2.176,41.38685,"2019"
"orange","19/02/2019","0",2.17562,41.38759,"2019"
"orange","19/02/2019","0",2.17518,41.38687,"2019"
"orange","19/02/2019","0",2.17474,41.38689,"2019"
"orange","19/02/2019","0",2.17408,41.38801,"2019"
"orange","19/02/2019","0",2.17309,41.38925,"2019"
"vodafone","19/02/2019","0",2.12947,41.37066,"2019"
"movistar","19/02/2019","0",3.18414,42.26032,"2019"
"orange","19/02/2019","0",2.1651,41.4119,"2019"
"orange","19/02/2019","0",2.16335,41.41187,"2019"
"orange","19/02/2019","0",2.16226,41.41289,"2019"
"orange","19/02/2019","0",2.1611,41.41388,"2019"
"vodafone","19/02/2019","0",2.1293,41.37089,"2019"
"movistar","19/02/2019","0",2.08863,41.3477,"2019"
"movistar","19/02/2019","0",0.73102,41.03982,"2019"
"vodafone","19/02/2019","0",2.00903,41.57359,"2019"
"vodafone","19/02/2019","0",2.12955,41.37101,"2019"
"orange","19/02/2019","0",2.18424,41.54618,"2019"
"movistar","19/02/2019","0",2.15151,41.51637,"2019"
"movistar","19/02/2019","0",2.15214,41.51668,"2019"
"movistar","19/02/2019","0",2.15185,41.51629,"2019"
"vodafone","19/02/2019","0",2.12915,41.37107,"2019"
"movistar","19/02/2019","0",2.15158,41.51635,"2019"
"orange","19/02/2019","0",2.18455,41.54661,"2019"
"movistar","19/02/2019","0",0.73113,41.03969,"2019"
"movistar","19/02/2019","0",2.15188,41.51635,"2019"
"vodafone","19/02/2019","0",2.12944,41.37096,"2019"
"movistar","19/02/2019","0",0.73705,41.04186,"2019"
"movistar","19/02/2019","0",2.15167,41.51648,"2019"
"movistar","19/02/2019","0",0.73754,41.04215,"2019"
"movistar","19/02/2019","0",0.73707,41.04163,"2019"
"movistar","19/02/2019","0",0.73726,41.04181,"2019"
"movistar","19/02/2019","0",0.7374,41.04197,"2019"
"orange","19/02/2019","0",2.18409,41.5466,"2019"
"movistar","19/02/2019","0",0.73151,41.04007,"2019"
"movistar","19/02/2019","0",0.7322,41.0404,"2019"
"movistar","19/02/2019","0",0.73105,41.03993,"2019"
"movistar","19/02/2019","0",0.73097,41.03973,"2019"
"movistar","19/02/2019","0",0.73133,41.03933,"2019"
"orange","19/02/2019","0",2.05785,41.36907,"2019"
"orange","19/02/2019","0",1.29461,41.12853,"2019"
"movistar","19/02/2019","0",2.08886,41.34778,"2019"
"orange","19/02/2019","0",2.18482,41.54654,"2019"
"orange","19/02/2019","0",2.18434,41.54708,"2019"
"orange","19/02/2019","0",2.18436,41.54758,"2019"
"orange","19/02/2019","0",2.18443,41.54715,"2019"
"movistar","19/02/2019","0",3.1841,42.26031,"2019"
"movistar","19/02/2019","0",3.18448,42.26044,"2019"
"movistar","19/02/2019","0",3.18372,42.26022,"2019"
"orange","19/02/2019","0",2.1844,41.54667,"2019"
"movistar","19/02/2019","0",2.15259,41.38892,"2019"
"orange","19/02/2019","0",2.15812,41.41444,"2019"
"orange","19/02/2019","0",2.15864,41.41444,"2019"
"orange","19/02/2019","0",2.18468,41.54711,"2019"
"orange","19/02/2019","0",2.00787,41.38802,"2019"
"vodafone","19/02/2019","0",2.82019,41.98016,"2019"
"movistar","19/02/2019","0",3.18422,42.2604,"2019"
"orange","19/02/2019","0",2.1845,41.54655,"2019"
"movistar","19/02/2019","0",2.1696,42.30303,"2019"
"orange","19/02/2019","0",2.18494,41.54675,"2019"
"orange","19/02/2019","0",2.18532,41.54679,"2019"
"movistar","19/02/2019","0",2.16944,42.30252,"2019"
"movistar","19/02/2019","0",2.08846,41.34762,"2019"
"movistar","19/02/2019","0",3.18399,42.26028,"2019"
"orange","19/02/2019","0",2.18461,41.54692,"2019"
"orange","19/02/2019","0",2.18486,41.54695,"2019"
"movistar","19/02/2019","0",2.21282,42.31307,"2019"
"movistar","19/02/2019","0",2.22477,41.5588,"2019"
"orange","19/02/2019","0",2.18407,41.54646,"2019"
"orange","19/02/2019","0",2.18413,41.54658,"2019"
"movistar","19/02/2019","0",2.47598,41.57578,"2019"
"movistar","19/02/2019","0",2.47557,41.57576,"2019"
"orange","19/02/2019","0",2.80082,41.90325,"2019"
"movistar","19/02/2019","0",2.08895,41.34822,"2019"
"movistar","19/02/2019","0",2.08857,41.34789,"2019"
"movistar","19/02/2019","0",2.08917,41.34813,"2019"
"orange","19/02/2019","0",2.76635,41.8031,"2019"
"orange","19/02/2019","0",2.77641,41.79175,"2019"
"movistar","19/02/2019","0",2.47633,41.57579,"2019"
"orange","19/02/2019","0",2.77621,41.79198,"2019"
"orange","19/02/2019","0",2.18457,41.54677,"2019"
"movistar","19/02/2019","0",2.22516,41.55887,"2019"
"movistar","19/02/2019","0",2.21648,41.45482,"2019"
"movistar","19/02/2019","0",2.4772,41.57403,"2019"
"yoigo","19/02/2019","0",1.56605,41.97561,"2019"
"movistar","19/02/2019","0",2.47606,41.57576,"2019"
"movistar","19/02/2019","0",2.4763,41.57544,"2019"
"movistar","19/02/2019","0",2.47602,41.57565,"2019"
"movistar","19/02/2019","0",2.47689,41.57582,"2019"
"movistar","19/02/2019","0",2.47739,41.57568,"2019"
"movistar","19/02/2019","0",2.47684,41.57566,"2019"
"movistar","19/02/2019","0",2.47814,41.57494,"2019"
"movistar","19/02/2019","0",2.47778,41.57514,"2019"
"movistar","19/02/2019","0",2.47393,41.57556,"2019"
"movistar","19/02/2019","0",2.47602,41.57487,"2019"
"movistar","19/02/2019","0",2.47499,41.57662,"2019"
"movistar","19/02/2019","0",2.47579,41.5755,"2019"
"movistar","19/02/2019","0",2.47686,41.57546,"2019"
"movistar","19/02/2019","0",2.47506,41.57566,"2019"
"movistar","19/02/2019","0",2.47596,41.575,"2019"
"movistar","19/02/2019","0",2.47566,41.57564,"2019"
"movistar","19/02/2019","0",2.4749,41.57643,"2019"
"movistar","19/02/2019","0",2.47592,41.57524,"2019"
"movistar","19/02/2019","0",2.47499,41.5759,"2019"
"movistar","19/02/2019","0",2.47569,41.57584,"2019"
"movistar","19/02/2019","0",2.4758,41.57562,"2019"
"movistar","19/02/2019","0",2.47614,41.5749,"2019"
"movistar","19/02/2019","0",2.47526,41.57526,"2019"
"movistar","19/02/2019","0",2.47556,41.57588,"2019"
"movistar","19/02/2019","0",2.47283,41.57401,"2019"
"movistar","19/02/2019","0",2.47573,41.57619,"2019"
"movistar","19/02/2019","0",2.47607,41.57576,"2019"
"movistar","19/02/2019","0",2.47543,41.57547,"2019"
"movistar","19/02/2019","0",2.47572,41.57497,"2019"
"movistar","19/02/2019","0",2.4753,41.57608,"2019"
"movistar","19/02/2019","0",2.476,41.57509,"2019"
"movistar","19/02/2019","0",2.47617,41.57489,"2019"
"movistar","19/02/2019","0",2.47633,41.57531,"2019"
"movistar","19/02/2019","0",2.47609,41.57506,"2019"
"movistar","19/02/2019","0",2.47622,41.57488,"2019"
"movistar","19/02/2019","0",2.47587,41.57535,"2019"
"movistar","19/02/2019","0",2.47604,41.57551,"2019"
"movistar","19/02/2019","0",2.47572,41.57562,"2019"
"movistar","19/02/2019","0",2.47572,41.5754,"2019"
"movistar","19/02/2019","0",2.4761,41.57508,"2019"
"movistar","19/02/2019","0",2.47557,41.5755,"2019"
"movistar","19/02/2019","0",2.47581,41.57535,"2019"
"movistar","19/02/2019","0",2.47601,41.57524,"2019"
"movistar","19/02/2019","0",2.47622,41.57499,"2019"
"movistar","19/02/2019","0",2.47587,41.57529,"2019"
"movistar","19/02/2019","0",2.47742,41.57403,"2019"
"movistar","19/02/2019","0",2.47597,41.57523,"2019"
"movistar","19/02/2019","0",2.47635,41.57516,"2019"
"movistar","19/02/2019","0",2.47557,41.57548,"2019"
"movistar","19/02/2019","0",2.47623,41.57527,"2019"
"movistar","19/02/2019","0",2.4758,41.5755,"2019"
"movistar","19/02/2019","0",2.47591,41.57508,"2019"
"movistar","19/02/2019","0",2.47658,41.57511,"2019"
"movistar","19/02/2019","0",2.47604,41.57491,"2019"
"movistar","19/02/2019","0",2.47599,41.57581,"2019"
"movistar","19/02/2019","0",2.47592,41.57528,"2019"
"movistar","19/02/2019","0",2.47692,41.57498,"2019"
"movistar","19/02/2019","0",2.47719,41.57513,"2019"
"movistar","19/02/2019","0",2.47677,41.57528,"2019"
"movistar","19/02/2019","0",2.47558,41.57588,"2019"
"movistar","19/02/2019","0",2.47657,41.57528,"2019"
"movistar","19/02/2019","0",2.47542,41.57587,"2019"
"movistar","19/02/2019","0",2.47673,41.57504,"2019"
"movistar","19/02/2019","0",2.47699,41.57529,"2019"
"movistar","19/02/2019","0",2.47547,41.57577,"2019"
"orange","19/02/2019","0",2.77642,41.79175,"2019"
"movistar","19/02/2019","0",2.47711,41.57488,"2019"
"movistar","19/02/2019","0",2.47352,41.57564,"2019"
"movistar","19/02/2019","0",2.47219,41.57602,"2019"
"movistar","19/02/2019","0",2.47681,41.57493,"2019"
"movistar","19/02/2019","0",2.47429,41.57564,"2019"
"movistar","19/02/2019","0",2.47496,41.57572,"2019"
"movistar","19/02/2019","0",2.47454,41.57603,"2019"
"movistar","19/02/2019","0",2.47381,41.5761,"2019"
"movistar","19/02/2019","0",2.47631,41.57508,"2019"
"movistar","19/02/2019","0",2.47423,41.576,"2019"
"movistar","19/02/2019","0",2.47422,41.57559,"2019"
"movistar","19/02/2019","0",2.47406,41.57616,"2019"
"movistar","19/02/2019","0",2.47421,41.57601,"2019"
"movistar","19/02/2019","0",2.47471,41.57595,"2019"
"movistar","19/02/2019","0",2.47439,41.57623,"2019"
"movistar","19/02/2019","0",2.47433,41.57563,"2019"
"movistar","19/02/2019","0",2.47532,41.57565,"2019"
"movistar","19/02/2019","0",2.47546,41.57547,"2019"
"movistar","19/02/2019","0",2.47448,41.57559,"2019"
"movistar","19/02/2019","0",2.47572,41.57503,"2019"
"movistar","19/02/2019","0",2.47467,41.57562,"2019"
"movistar","19/02/2019","0",2.47438,41.57579,"2019"
"movistar","19/02/2019","0",2.47505,41.57649,"2019"
"movistar","19/02/2019","0",2.47487,41.57556,"2019"
"movistar","19/02/2019","0",2.47564,41.57556,"2019"
"movistar","19/02/2019","0",2.47474,41.57571,"2019"
"movistar","19/02/2019","0",2.47506,41.57564,"2019"
"movistar","19/02/2019","0",2.47529,41.57533,"2019"
"movistar","19/02/2019","0",2.47435,41.57534,"2019"
"movistar","19/02/2019","0",2.47709,41.57533,"2019"
"movistar","19/02/2019","0",2.47666,41.57536,"2019"
"movistar","19/02/2019","0",2.47708,41.5754,"2019"
"movistar","19/02/2019","0",2.4766,41.5755,"2019"
"movistar","19/02/2019","0",2.4763,41.57555,"2019"
"movistar","19/02/2019","0",2.47669,41.57531,"2019"
"movistar","19/02/2019","0",2.47642,41.5754,"2019"
"movistar","19/02/2019","0",2.47678,41.57524,"2019"
"movistar","19/02/2019","0",2.47637,41.57542,"2019"
"movistar","19/02/2019","0",2.4772,41.5752,"2019"
"movistar","19/02/2019","0",2.47627,41.57542,"2019"
"movistar","19/02/2019","0",2.476,41.57559,"2019"
"movistar","19/02/2019","0",2.47604,41.57536,"2019"
"orange","19/02/2019","0",2.1734,41.38694,"2019"
"movistar","19/02/2019","0",2.47657,41.57518,"2019"
"movistar","18/02/2019","0",2.47648,41.57551,"2019"
"movistar","18/02/2019","0",2.47655,41.57534,"2019"
"movistar","18/02/2019","0",2.47601,41.57556,"2019"
"movistar","18/02/2019","0",2.47651,41.57525,"2019"
"movistar","18/02/2019","0",2.47681,41.57516,"2019"
"movistar","18/02/2019","0",2.2422,42.01297,"2019"
"movistar","18/02/2019","0",2.47537,41.57567,"2019"
"movistar","18/02/2019","0",2.4756,41.57556,"2019"
"movistar","18/02/2019","0",2.47637,41.57516,"2019"
"movistar","18/02/2019","0",2.47578,41.57551,"2019"
"yoigo","18/02/2019","0",1.56583,41.97576,"2019"
"yoigo","18/02/2019","0",1.56603,41.97551,"2019"
"movistar","18/02/2019","0",2.47551,41.57505,"2019"
"movistar","18/02/2019","0",1.6714,41.19941,"2019"
"orange","18/02/2019","0",2.77637,41.79181,"2019"
"movistar","18/02/2019","0",2.47554,41.57607,"2019"
"movistar","18/02/2019","0",2.47652,41.57493,"2019"
"movistar","18/02/2019","0",2.47619,41.57478,"2019"
"movistar","18/02/2019","0",2.47578,41.5748,"2019"
"movistar","18/02/2019","0",2.47584,41.57516,"2019"
"movistar","18/02/2019","0",2.47456,41.57505,"2019"
"movistar","18/02/2019","0",2.47655,41.57548,"2019"
"orange","18/02/2019","0",2.77637,41.79181,"2019"
"movistar","18/02/2019","0",2.0523,41.46838,"2019"
"orange","18/02/2019","0",2.17335,41.38696,"2019"
"movistar","18/02/2019","0",2.05247,41.4681,"2019"
"vodafone","18/02/2019","0",2.80866,41.84041,"2019"
"orange","18/02/2019","0",2.17341,41.38693,"2019"
"movistar","18/02/2019","0",2.21606,41.45532,"2019"
"vodafone","18/02/2019","0",2.12954,41.37088,"2019"
"movistar","18/02/2019","0",2.05204,41.46848,"2019"
"orange","18/02/2019","0",2.28253,41.99954,"2019"
"vodafone","18/02/2019","0",2.20414,41.45193,"2019"
"vodafone","18/02/2019","0",2.16197,41.4114,"2019"
"movistar","18/02/2019","0",2.22468,41.55887,"2019"
"movistar","18/02/2019","0",2.22486,41.55873,"2019"
"movistar","18/02/2019","0",2.22473,41.55849,"2019"
"movistar","18/02/2019","0",2.22442,41.55855,"2019"
"vodafone","18/02/2019","0",2.20409,41.45194,"2019"
"orange","18/02/2019","0",2.77642,41.79175,"2019"
"movistar","18/02/2019","0",2.21251,42.31278,"2019"
"vodafone","18/02/2019","0",2.10712,41.36235,"2019"
"movistar","18/02/2019","0",2.22448,41.55878,"2019"
"movistar","18/02/2019","0",2.21291,42.31299,"2019"
"movistar","18/02/2019","0",2.21258,42.31287,"2019"
"movistar","18/02/2019","0",2.05229,41.46833,"2019"
"movistar","18/02/2019","0",2.21279,42.31278,"2019"
"vodafone","18/02/2019","0",2.16656,41.38775,"2019"
"movistar","18/02/2019","0",2.22535,41.55864,"2019"
"movistar","18/02/2019","0",2.05204,41.46849,"2019"
"yoigo","18/02/2019","0",1.56603,41.97565,"2019"
"vodafone","18/02/2019","0",2.12925,41.37081,"2019"
"movistar","18/02/2019","0",2.05244,41.46868,"2019"
"orange","18/02/2019","0",2.28463,41.55393,"2019"
"orange","18/02/2019","0",2.28278,41.99942,"2019"
"orange","18/02/2019","0",2.28303,41.99963,"2019"
"movistar","18/02/2019","0",0.73117,41.03984,"2019"
"vodafone","18/02/2019","0",2.49679,41.68872,"2019"
"movistar","18/02/2019","0",2.05219,41.46832,"2019"
"movistar","18/02/2019","0",0.73127,41.03965,"2019"
"movistar","18/02/2019","0",2.22494,41.55867,"2019"
"movistar","18/02/2019","0",0.73132,41.03931,"2019"
"movistar","18/02/2019","0",2.05208,41.46858,"2019"
"movistar","18/02/2019","0",2.34705,41.50705,"2019"
"movistar","18/02/2019","0",0.73102,41.03984,"2019"
"movistar","18/02/2019","0",2.34685,41.50664,"2019"
"movistar","18/02/2019","0",2.3471,41.50717,"2019"
"vodafone","18/02/2019","0",2.49685,41.68909,"2019"
"movistar","18/02/2019","0",0.73075,41.03964,"2019"
"orange","18/02/2019","0",2.51728,42.21364,"2019"
"movistar","18/02/2019","0",2.11253,41.34465,"2019"
"movistar","18/02/2019","0",2.11238,41.34515,"2019"
"movistar","18/02/2019","0",0.7312,41.03986,"2019"
"movistar","18/02/2019","0",0.73088,41.0397,"2019"
"movistar","18/02/2019","0",0.73107,41.03956,"2019"
"movistar","18/02/2019","0",0.73091,41.04003,"2019"
"movistar","18/02/2019","0",2.13672,41.36417,"2019"
"movistar","18/02/2019","0",2.21316,42.31275,"2019"
"movistar","18/02/2019","0",2.21285,42.31287,"2019"
"movistar","18/02/2019","0",0.7308,41.03956,"2019"
"movistar","18/02/2019","0",0.73103,41.03945,"2019"
"movistar","18/02/2019","0",0.73088,41.03977,"2019"
"orange","18/02/2019","0",1.29466,41.12848,"2019"
"orange","18/02/2019","0",2.12348,41.54922,"2019"
"movistar","18/02/2019","0",2.34662,41.50706,"2019"
"movistar","18/02/2019","0",2.34682,41.50717,"2019"
"movistar","18/02/2019","0",2.47661,41.57569,"2019"
"movistar","18/02/2019","0",2.47686,41.57537,"2019"
"movistar","18/02/2019","0",2.34708,41.50706,"2019"
"movistar","18/02/2019","0",2.15163,41.51623,"2019"
"movistar","18/02/2019","0",2.15192,41.51627,"2019"
"movistar","18/02/2019","0",2.34677,41.50703,"2019"
"movistar","18/02/2019","0",2.21279,42.31311,"2019"
"orange","18/02/2019","0",2.20404,41.5436,"2019"
"orange","18/02/2019","0",2.20408,41.54342,"2019"
"orange","18/02/2019","0",2.20382,41.5436,"2019"
"orange","18/02/2019","0",2.20402,41.54344,"2019"
"orange","18/02/2019","0",2.20371,41.54386,"2019"
"orange","18/02/2019","0",2.2039,41.54358,"2019"
"orange","18/02/2019","0",2.12365,41.54895,"2019"
"movistar","18/02/2019","0",2.15167,41.51639,"2019"
"orange","18/02/2019","0",2.12308,41.54928,"2019"
"vodafone","18/02/2019","0",1.99913,41.53169,"2019"
"vodafone","18/02/2019","0",1.99901,41.53145,"2019"
"movistar","18/02/2019","0",1.5964,41.19867,"2019"
"yoigo","18/02/2019","0",1.19505,41.93213,"2019"
"yoigo","18/02/2019","0",1.19489,41.93165,"2019"
"movistar","18/02/2019","0",3.184,42.26026,"2019"
"vodafone","18/02/2019","0",2.1665,41.38777,"2019"
"vodafone","18/02/2019","0",2.16678,41.38801,"2019"
"yoigo","18/02/2019","0",1.56575,41.97526,"2019"
"orange","18/02/2019","0",2.16793,41.40388,"2019"
"movistar","18/02/2019","0",1.59663,41.19879,"2019"
"movistar","18/02/2019","0",2.21264,42.31292,"2019"
"movistar","18/02/2019","0",0.73062,41.04022,"2019"
"movistar","18/02/2019","0",0.7313,41.03958,"2019"
"movistar","18/02/2019","0",2.08861,41.34777,"2019"
"orange","18/02/2019","0",1.58162,41.24195,"2019"
"orange","18/02/2019","0",2.12342,41.54889,"2019"
"orange","18/02/2019","0",2.18454,41.54686,"2019"
"orange","18/02/2019","0",2.18466,41.54742,"2019"
"orange","18/02/2019","0",2.18476,41.54681,"2019"
"orange","18/02/2019","0",2.12367,41.54894,"2019"
"orange","18/02/2019","0",1.29464,41.12843,"2019"
"movistar","18/02/2019","0",1.7287,41.2225,"2019"
"movistar","18/02/2019","0",2.34701,41.50682,"2019"
"orange","18/02/2019","0",2.12322,41.54902,"2019"
"orange","18/02/2019","0",2.123,41.54917,"2019"
"orange","18/02/2019","0",2.12316,41.5493,"2019"
"orange","18/02/2019","0",2.18455,41.54631,"2019"
"orange","18/02/2019","0",2.12338,41.54893,"2019"
"orange","18/02/2019","0",1.58092,41.24168,"2019"
"movistar","18/02/2019","0",2.97329,42.26667,"2019"
"movistar","18/02/2019","0",2.97369,42.26697,"2019"
"orange","18/02/2019","0",2.12328,41.5491,"2019"
"yoigo","18/02/2019","0",1.56608,41.97562,"2019"
"orange","18/02/2019","0",2.1231,41.54894,"2019"
"movistar","18/02/2019","0",2.3471,41.50704,"2019"
"movistar","18/02/2019","0",2.34717,41.50728,"2019"
"vodafone","18/02/2019","0",2.16646,41.38763,"2019"
"orange","18/02/2019","0",2.16608,41.40411,"2019"
"vodafone","18/02/2019","0",2.10755,41.36223,"2019"
"vodafone","18/02/2019","0",2.10738,41.36193,"2019"
"vodafone","18/02/2019","0",2.1666,41.3879,"2019"
"movistar","18/02/2019","0",2.97367,42.26699,"2019"
"vodafone","18/02/2019","0",2.16654,41.38771,"2019"
"vodafone","18/02/2019","0",2.16631,41.3878,"2019"
"movistar","18/02/2019","0",2.15172,41.51661,"2019"
"vodafone","18/02/2019","0",2.1666,41.38778,"2019"
"vodafone","18/02/2019","0",2.16632,41.38793,"2019"
"vodafone","18/02/2019","0",2.1666,41.38772,"2019"
"vodafone","18/02/2019","0",2.16634,41.38758,"2019"
"vodafone","18/02/2019","0",2.00914,41.57379,"2019"
"movistar","18/02/2019","0",2.97379,42.2667,"2019"
"orange","18/02/2019","0",2.12365,41.54888,"2019"
"orange","18/02/2019","0",2.1843,41.54669,"2019"
"movistar","18/02/2019","0",2.97385,42.26691,"2019"
"orange","18/02/2019","0",2.12375,41.54909,"2019"
"movistar","18/02/2019","0",2.34694,41.50712,"2019"
"orange","18/02/2019","0",2.12328,41.54896,"2019"
"movistar","18/02/2019","0",2.97374,42.26682,"2019"
"orange","18/02/2019","0",2.1235,41.5491,"2019"
"orange","18/02/2019","0",2.1235,41.5491,"2019"
"orange","18/02/2019","0",2.12353,41.54871,"2019"
"orange","18/02/2019","0",2.12353,41.54871,"2019"
"movistar","18/02/2019","0",0.73113,41.03984,"2019"
"movistar","18/02/2019","0",2.21282,42.31298,"2019"
"movistar","18/02/2019","0",0.73101,41.04003,"2019"
"movistar","18/02/2019","0",2.34779,41.50704,"2019"
"orange","18/02/2019","0",2.18448,41.5463,"2019"
"movistar","18/02/2019","0",0.73109,41.03974,"2019"
"movistar","18/02/2019","0",3.18407,42.26031,"2019"
"movistar","18/02/2019","0",2.34681,41.50759,"2019"
"orange","18/02/2019","0",2.05803,41.36889,"2019"
"movistar","18/02/2019","0",1.7288,41.22258,"2019"
"orange","18/02/2019","0",0.88421,41.62467,"2019"
"movistar","18/02/2019","0",1.87851,41.89839,"2019"
"vodafone","18/02/2019","0",2.16668,41.38811,"2019"
"orange","18/02/2019","0",2.12355,41.5492,"2019"
"orange","18/02/2019","0",2.18462,41.54673,"2019"
"orange","18/02/2019","0",2.18556,41.54764,"2019"
"orange","18/02/2019","0",2.12355,41.54899,"2019"
"movistar","18/02/2019","0",3.18392,42.26026,"2019"
"movistar","18/02/2019","0",3.18403,42.26046,"2019"
"orange","18/02/2019","0",2.18429,41.54657,"2019"
"orange","18/02/2019","0",2.18439,41.54678,"2019"
"orange","18/02/2019","0",2.18418,41.54658,"2019"
"yoigo","18/02/2019","0",1.19568,41.93251,"2019"
"orange","18/02/2019","0",2.12344,41.54913,"2019"
"vodafone","18/02/2019","0",2.12942,41.37069,"2019"
"vodafone","18/02/2019","0",2.12937,41.37093,"2019"
"movistar","18/02/2019","0",3.18413,42.26042,"2019"
"orange","18/02/2019","0",2.12245,41.54941,"2019"
"vodafone","18/02/2019","0",2.16681,41.38778,"2019"
"orange","18/02/2019","0",2.18084,41.55647,"2019"
"orange","18/02/2019","0",1.21598,41.13716,"2019"
"orange","18/02/2019","0",2.12377,41.54882,"2019"
"orange","18/02/2019","0",2.18374,41.54647,"2019"
"orange","18/02/2019","0",1.21585,41.13671,"2019"
"orange","18/02/2019","0",2.18414,41.54648,"2019"
"orange","18/02/2019","0",2.1838,41.5465,"2019"
"movistar","18/02/2019","0",3.18414,42.26027,"2019"
"movistar","18/02/2019","0",2.0521,41.46839,"2019"
"orange","18/02/2019","0",2.18444,41.54659,"2019"
